sim_annual_output_index,baseline_id,building_name ,vintage_name ,measure_id ,Simulation Total Capitol Costs $,Total Floor Area M2,Conditioned Floor Area M2,Electricity-Heating KWh,Natural Gas-Heating KWh,Electricity-Cooling KWh,Electricity-Water Systems KWh,Natural Gas-Water Systems KWh,Electricity-Interior Lighting KWh,Electricity-Interior Equipment KWh,District Heating-Interior Equipment KWh,Electricity-Fans KWh,Electricity-Pumps KWh,Electricity-Heat Recovery KWh
524.0,25.0,Training Building,1980-2004,boiler_reset,929.13,3699.892902025,3631.96,0.0,714270.01586,13669.45538,28530.57838,0.0,140441.77902,34280.58298,0.0,61255.60456,2597.2243,0.0
525.0,25.0,Training Building,1980-2004,cooling_cop_3_0,19757.28,3699.892902025,3631.96,0.0,1112939.77924,11716.67604,28530.57838,0.0,140441.77902,34280.58298,0.0,61255.60456,2597.2243,0.0
526.0,25.0,Training Building,1980-2004,dcv_enabled,34113.59,3699.892902025,3631.96,0.0,834997.89022,14477.78936,28530.57838,0.0,140441.77902,34280.58298,0.0,60813.93754,1497.22342,0.0
527.0,25.0,Training Building,1980-2004,ecm_cold_deck_reset_control,14063.11,3699.892902025,3631.96,0.0,1058523.06904,21836.12858,28530.57838,0.0,140441.77902,34280.58298,0.0,61255.60456,980.55634,0.0
528.0,25.0,Training Building,1980-2004,economizers_enabled,5495.15,3699.892902025,3631.96,0.0,1111625.8893,9547.22986,28530.57838,0.0,140441.77902,34280.58298,0.0,61255.60456,2594.44652,0.0
529.0,25.0,Training Building,1980-2004,elec_reduce,212413.59,3699.892902025,3631.96,0.0,881797.92766,8094.45092,28530.57838,0.0,98308.41198,34280.58298,0.0,57797.26846,1747.22362,0.0
530.0,25.0,Training Building,1980-2004,envelope_ecm_roof,507871.84,3699.892902025,3631.96,0.0,1020056.3716,14091.67794,28530.57838,0.0,140441.77902,34280.58298,0.0,56805.601,2547.22426,0.0
531.0,25.0,Training Building,1980-2004,envelope_ecm_wall,442216.5,3699.892902025,3631.96,0.0,1084511.97872,14088.90016,28530.57838,0.0,140441.77902,34280.58298,0.0,60050.04804,2583.3354,0.0
532.0,25.0,Training Building,1980-2004,envelope_ecm_windows,160545.63,3699.892902025,3631.96,0.0,1091878.65128,13991.67786,28530.57838,0.0,140441.77902,34280.58298,0.0,60741.71526,2563.89094,0.0
533.0,25.0,Training Building,1980-2004,exhaust_fans_occ_control,1464.08,3699.892902025,3631.96,0.0,1112281.44538,13644.45536,28530.57838,0.0,140441.77902,34280.58298,0.0,61180.6045,2594.44652,0.0
534.0,25.0,Training Building,1980-2004,fans_to_variable,7343.69,3699.892902025,3631.96,0.0,1121967.56424,13597.2331,28530.57838,0.0,140441.77902,34280.58298,0.0,56086.15598,1755.55696,0.0
535.0,25.0,Training Building,1980-2004,hrv_enabled,246874.76,3699.892902025,3631.96,0.0,842484.00732,16455.56872,28530.57838,0.0,140441.77902,34280.58298,0.0,61225.04898,1583.3346,4377.78128
536.0,25.0,Training Building,1980-2004,infil_reduce,100779.61,3699.892902025,3631.96,0.0,864270.13586,16202.79074,28530.57838,0.0,140441.77902,34280.58298,0.0,55686.15566,1927.77932,0.0
537.0,25.0,Training Building,1980-2004,infil_reduce_plus_setback,120314.56,3699.892902025,3631.96,0.0,730039.47292,15122.23432,28530.57838,0.0,140441.77902,34280.58298,0.0,66425.05314,1230.55654,0.0
538.0,25.0,Training Building,1980-2004,lights_reduce_70p,155637.86,3699.892902025,3631.96,0.0,1154195.3678,7936.11746,28530.57838,0.0,98308.41198,34280.58298,0.0,58302.82442,2788.89112,0.0
539.0,25.0,Training Building,1980-2004,load_reduce,120314.56,3699.892902025,3631.96,0.0,453853.14086,15122.23432,28530.57838,0.0,140441.77902,34280.58298,0.0,66425.05314,1230.55654,0.0
540.0,25.0,Training Building,1980-2004,occupancy_setback,19534.95,3699.892902025,3631.96,0.0,953189.65144,11627.78708,28530.57838,0.0,140441.77902,34280.58298,0.0,78627.84068,1455.55672,0.0
541.0,25.0,Training Building,1980-2004,payback_less_than_20,376107.77,3699.892902025,3631.96,0.0,312333.5832,23497.24102,28530.57838,0.0,98308.41198,34280.58298,0.0,67752.83198,430.5559,0.0
542.0,25.0,Training Building,1980-2004,plug_loads_90_percent,11295.15,3699.892902025,3631.96,0.0,1111381.44466,12922.23256,28530.57838,0.0,140441.77902,34280.58298,0.0,60536.15954,2613.89098,0.0
543.0,25.0,Training Building,1980-2004,pumps_to_variable,8068.93,3699.892902025,3631.96,0.0,1112939.77924,13669.45538,28530.57838,0.0,140441.77902,34280.58298,0.0,61255.60456,2597.2243,0.0
544.0,25.0,Training Building,1980-2004,pump_fan_eff_,19449.51,3699.892902025,3631.96,0.0,1112939.77924,13669.45538,28530.57838,0.0,140441.77902,34280.58298,0.0,61255.60456,2030.55718,0.0
545.0,26.0,Training Building,2005-2014,air_temp_reset_enabled,14063.11,3699.892902025,3631.96,0.0,870828.47444,27472.2442,28530.57838,0.0,140441.77902,34280.58298,0.0,50002.81778,1369.44554,0.0
546.0,26.0,Training Building,2005-2014,baseline,0.0,3699.892902025,3631.96,0.0,771503.39498,6536.11634,28530.57838,0.0,140441.77902,34280.58298,0.0,35119.47254,2636.11322,0.0
547.0,26.0,Training Building,2005-2014,boiler_eff_upgrade,32923.3,3699.892902025,3631.96,0.0,778117.28916,14130.56686,28530.57838,0.0,140441.77902,34280.58298,0.0,50002.81778,1694.4458,0.0
548.0,26.0,Training Building,2005-2014,boiler_reset,929.13,3699.892902025,3631.96,0.0,490464.28126,14130.56686,28530.57838,0.0,140441.77902,34280.58298,0.0,50002.81778,1694.4458,0.0
549.0,26.0,Training Building,2005-2014,cooling_cop_3_0,19757.28,3699.892902025,3631.96,0.0,778117.28916,14130.56686,28530.57838,0.0,140441.77902,34280.58298,0.0,50002.81778,1694.4458,0.0
550.0,26.0,Training Building,2005-2014,dcv_enabled,34113.59,3699.892902025,3631.96,0.0,490375.3923,15372.23452,28530.57838,0.0,140441.77902,34280.58298,0.0,49588.92856,833.334,0.0
551.0,26.0,Training Building,2005-2014,ecm_cold_deck_reset_control,14063.11,3699.892902025,3631.96,0.0,742536.70514,19525.01562,28530.57838,0.0,140441.77902,34280.58298,0.0,50002.81778,702.77834,0.0
552.0,26.0,Training Building,2005-2014,economizers_enabled,5495.15,3699.892902025,3631.96,0.0,776592.28794,8830.56262,28530.57838,0.0,140441.77902,34280.58298,0.0,50002.81778,1694.4458,0.0
553.0,26.0,Training Building,2005-2014,elec_reduce,212413.59,3699.892902025,3631.96,0.0,547275.43782,9297.22966,28530.57838,0.0,98308.41198,34280.58298,0.0,40388.9212,1491.66786,0.0
554.0,26.0,Training Building,2005-2014,envelope_ecm_roof,0.0,3699.892902025,3631.96,0.0,724606.13524,14311.12256,28530.57838,0.0,140441.77902,34280.58298,0.0,48191.70522,1566.66792,0.0
555.0,26.0,Training Building,2005-2014,envelope_ecm_wall,0.0,3699.892902025,3631.96,0.0,762064.49854,14230.56694,28530.57838,0.0,140441.77902,34280.58298,0.0,49819.4843,1641.66798,0.0
556.0,26.0,Training Building,2005-2014,envelope_ecm_windows,160545.63,3699.892902025,3631.96,0.0,755695.049,14383.34484,28530.57838,0.0,140441.77902,34280.58298,0.0,49955.59552,1613.89018,0.0
557.0,26.0,Training Building,2005-2014,exhaust_fans_occ_control,1464.08,3699.892902025,3631.96,0.0,777781.17778,14175.01134,28530.57838,0.0,140441.77902,34280.58298,0.0,49927.81772,1694.4458,0.0
558.0,26.0,Training Building,2005-2014,fans_to_variable,7343.69,3699.892902025,3631.96,0.0,781103.40266,14050.01124,28530.57838,0.0,140441.77902,34280.58298,0.0,47100.03768,1086.11198,0.0
559.0,26.0,Training Building,2005-2014,hrv_enabled,246874.76,3699.892902025,3631.96,0.0,507433.73928,18169.45898,28530.57838,0.0,140441.77902,34280.58298,0.0,49975.03998,891.66738,4375.0035
560.0,26.0,Training Building,2005-2014,lights_reduce_70p,155637.86,3699.892902025,3631.96,0.0,814858.98522,8702.78474,28530.57838,0.0,98308.41198,34280.58298,0.0,41391.69978,2405.55748,0.0
561.0,26.0,Training Building,2005-2014,load_reduce,19534.95,3699.892902025,3631.96,0.0,399986.4311,13005.56596,28530.57838,0.0,140441.77902,34280.58298,0.0,57994.49084,1091.66754,0.0
562.0,26.0,Training Building,2005-2014,occupancy_setback,19534.95,3699.892902025,3631.96,0.0,640775.51262,13005.56596,28530.57838,0.0,140441.77902,34280.58298,0.0,57994.49084,1091.66754,0.0
563.0,26.0,Training Building,2005-2014,payback_less_than_20,275328.16,3699.892902025,3631.96,0.0,265680.7681,18766.68168,28530.57838,0.0,98308.41198,34280.58298,0.0,56141.71158,400.00032,0.0
564.0,26.0,Training Building,2005-2014,plug_loads_90_percent,11295.15,3699.892902025,3631.96,0.0,777039.51052,13508.34414,28530.57838,0.0,140441.77902,34280.58298,0.0,48880.59466,1741.66806,0.0
565.0,26.0,Training Building,2005-2014,pumps_to_variable,8068.93,3699.892902025,3631.96,0.0,778117.28916,14130.56686,28530.57838,0.0,140441.77902,34280.58298,0.0,50002.81778,1694.4458,0.0
566.0,26.0,Training Building,2005-2014,pump_fan_eff_,19449.51,3699.892902025,3631.96,0.0,778117.28916,14130.56686,28530.57838,0.0,140441.77902,34280.58298,0.0,50002.81778,1325.00106,0.0
567.0,27.0,Vehicle Garage,1959-pre,air_temp_reset_enabled,9043.69,3744.59714816727,1890.42,0.0,728836.69418,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,51663.93022,46977.81536,0.0
568.0,27.0,Vehicle Garage,1959-pre,baseline,0.0,3744.597148,1890.42,0.0,748947.8214,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,44172.25756,46744.48184,0.0
569.0,27.0,Vehicle Garage,1959-pre,boiler_eff_upgrade,65332.04,3744.59714816727,1890.42,0.0,728022.80464,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,44130.59086,46947.25978,0.0
570.0,27.0,Vehicle Garage,1959-pre,boiler_reset,929.13,3744.59714816727,1890.42,0.0,450008.69334,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,44130.59086,46947.25978,0.0
571.0,27.0,Vehicle Garage,1959-pre,dcv_enabled,8495.15,3744.59714816727,1890.42,0.0,630967.17144,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,44027.813,46947.25978,0.0
572.0,27.0,Vehicle Garage,1959-pre,ecm_cold_deck_reset_control,9043.69,3744.59714816727,1890.42,0.0,728022.80464,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,44130.59086,46947.25978,0.0
573.0,27.0,Vehicle Garage,1959-pre,economizers_enabled,3517.48,3744.59714816727,1890.42,0.0,729228.36116,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,44136.14642,46077.81464,0.0
574.0,27.0,Vehicle Garage,1959-pre,elec_reduce,47283.5,3744.59714816727,1890.42,0.0,659914.41682,0.0,4625.0037,0.0,44730.59134,13780.56658,0.0,43908.36846,36822.25168,0.0
575.0,27.0,Vehicle Garage,1959-pre,envelope_ecm_roof,346598.06,3744.59714816727,1890.42,0.0,713583.9042,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,43025.0344199999,45836.14778,0.0
576.0,27.0,Vehicle Garage,1959-pre,envelope_ecm_wall,369193.2,3744.59714816727,1890.42,0.0,686269.99346,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,41461.14428,43886.14622,0.0
577.0,27.0,Vehicle Garage,1959-pre,envelope_ecm_windows,4333.98,3744.59714816727,1890.42,0.0,727289.47072,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,44091.70194,46905.59308,0.0
578.0,27.0,Vehicle Garage,1959-pre,exhaust_fans_occ_control,732.04,3744.59714816727,1890.42,0.0,728022.80464,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,43722.2572,46947.25978,0.0
579.0,27.0,Vehicle Garage,1959-pre,fans_to_variable,3029.13,3744.59714816727,1890.42,0.0,728725.58298,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,43719.4794199999,46947.25978,0.0
580.0,27.0,Vehicle Garage,1959-pre,hrv_enabled,159105.83,3744.59714816727,1890.42,0.0,647961.62948,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,43980.59074,46955.59312,13138.8994
581.0,27.0,Vehicle Garage,1959-pre,infil_reduce,65289.32,3744.59714816727,1890.42,0.0,458855.92264,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,27636.13322,30197.24638,0.0
582.0,27.0,Vehicle Garage,1959-pre,infil_reduce_plus_setback,70054.37,3744.597148,1890.42,0.0,418747.5572,0.0,4627.78148,0.0,63900.05112,13780.56658,0.0,32633.35944,433.33368,0.0
583.0,27.0,Vehicle Garage,1959-pre,lights_reduce_70p,25398.06,3744.59714816727,1890.42,0.0,756778.3832,0.0,4625.0037,0.0,44730.59134,13780.56658,0.0,44291.7021,47063.92654,0.0
584.0,27.0,Vehicle Garage,1959-pre,load_reduce,70983.5,3744.597148,1890.42,0.0,263219.655,0.0,4627.78148,0.0,63900.05112,13780.56658,0.0,32633.35944,433.33368,0.0
585.0,27.0,Vehicle Garage,1959-pre,occupancy_setback,4765.05,3744.59714816727,1890.42,0.0,617069.9381,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,51405.59668,53236.1537,0.0
586.0,27.0,Vehicle Garage,1959-pre,payback_less_than_20,130204.85,3744.597148,1890.42,0.0,202194.6062,0.0,4625.0037,0.0,44730.59134,13780.56658,0.0,32177.80352,26263.9099,0.0
587.0,27.0,Vehicle Garage,1959-pre,plug_loads_90_percent,2755.34,3744.59714816727,1890.42,0.0,728645.02736,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,44211.14648,46963.92646,0.0
588.0,27.0,Vehicle Garage,1959-pre,pump_fan_eff_,3251.46,3744.59714816727,1890.42,0.0,728022.80464,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,44130.59086,36716.69604,0.0
589.0,28.0,Vehicle Garage,1980-2004,air_temp_reset_enabled,9043.69,3744.59714816727,1890.42,0.0,512736.5213,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,34919.47238,32700.02616,0.0
590.0,28.0,Vehicle Garage,1980-2004,baseline,0.0,3744.597148,1890.42,0.0,512247.632,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,30052.80182,32441.69262,0.0
591.0,28.0,Vehicle Garage,1980-2004,boiler_eff_upgrade,32923.3,3744.59714816727,1890.42,0.0,504333.7368,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,30130.57966,32655.58168,0.0
592.0,28.0,Vehicle Garage,1980-2004,boiler_reset,929.13,3744.59714816727,1890.42,0.0,313297.47286,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,30130.57966,32655.58168,0.0
593.0,28.0,Vehicle Garage,1980-2004,dcv_enabled,8495.15,3744.59714816727,1890.42,0.0,409253.10518,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,29891.69058,32655.58168,0.0
594.0,28.0,Vehicle Garage,1980-2004,ecm_cold_deck_reset_control,9043.69,3744.59714816727,1890.42,0.0,504333.7368,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,30130.57966,32655.58168,0.0
595.0,28.0,Vehicle Garage,1980-2004,economizers_enabled,3517.48,3744.59714816727,1890.42,0.0,505705.96012,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,30133.35744,31688.91424,0.0
596.0,28.0,Vehicle Garage,1980-2004,elec_reduce,43322.33,3744.59714816727,1890.42,0.0,436653.1271,0.0,4625.0037,0.0,44730.59134,13780.56658,0.0,29788.91272,25666.6872,0.0
597.0,28.0,Vehicle Garage,1980-2004,envelope_ecm_roof,346598.06,3744.59714816727,1890.42,0.0,490936.50386,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,29191.69002,31669.46978,0.0
598.0,28.0,Vehicle Garage,1980-2004,envelope_ecm_wall,369193.2,3744.59714816727,1890.42,0.0,479783.71716,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,28508.35614,30827.80244,0.0
599.0,28.0,Vehicle Garage,1980-2004,envelope_ecm_windows,4333.98,3744.59714816727,1890.42,0.0,503764.2919,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,30105.57964,32625.0261,0.0
600.0,28.0,Vehicle Garage,1980-2004,exhaust_fans_occ_control,732.04,3744.59714816727,1890.42,0.0,504333.7368,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,29722.246,32655.58168,0.0
601.0,28.0,Vehicle Garage,1980-2004,fans_to_variable,3029.13,3744.59714816727,1890.42,0.0,504800.40384,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,29847.2461,32655.58168,0.0
602.0,28.0,Vehicle Garage,1980-2004,hrv_enabled,159105.83,3744.59714816727,1890.42,0.0,425486.4515,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,29922.24616,32700.02616,13138.8994
603.0,28.0,Vehicle Garage,1980-2004,infil_reduce,60330.1,3744.59714816727,1890.42,0.0,417328.11164,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,24838.90876,27200.02176,0.0
604.0,28.0,Vehicle Garage,1980-2004,infil_reduce_plus_setback,65095.15,3744.597148,1890.42,0.0,378111.4136,0.0,4627.78148,0.0,63900.05112,13780.56658,0.0,29444.468,397.22254,0.0
605.0,28.0,Vehicle Garage,1980-2004,lights_reduce_70p,25398.06,3744.59714816727,1890.42,0.0,531978.20336,0.0,4625.0037,0.0,44730.59134,13780.56658,0.0,30341.69094,32800.02624,0.0
606.0,28.0,Vehicle Garage,1980-2004,load_reduce,66024.27,3744.597148,1890.42,0.0,238408.5241,0.0,4627.78148,0.0,63900.05112,13780.56658,0.0,29444.468,397.22254,0.0
607.0,28.0,Vehicle Garage,1980-2004,occupancy_setback,4765.05,3744.59714816727,1890.42,0.0,422378.11568,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,35436.13946,37194.4742,0.0
608.0,28.0,Vehicle Garage,1980-2004,payback_less_than_20,125245.63,3744.597148,1890.42,0.0,180005.6996,0.0,4625.0037,0.0,44730.59134,13780.56658,0.0,28955.57872,23708.3523,0.0
609.0,28.0,Vehicle Garage,1980-2004,plug_loads_90_percent,2755.34,3744.59714816727,1890.42,0.0,505042.0707,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,30125.0241,32677.80392,0.0
610.0,28.0,Vehicle Garage,1980-2004,pump_fan_eff_,3251.46,3744.59714816727,1890.42,0.0,504333.7368,0.0,4625.0037,0.0,63900.05112,13780.56658,0.0,30130.57966,25538.90932,0.0
